timestamp,TDS,turbidity,temperature,pH,status,cause,ph_dev,tds_temp_ratio,turbidity_x_ph,temp_sqr,tds_diff,temp_diff,ph_diff,tds_rollmean_3,ph_rollstd_3,anomaly_score,anomaly_raw,anomaly_status,maintenance_needed
2025-01-10 12:00:00,428.29,17.37,43.22,7.05,Warning,"Turbidity Warning, Temp Warning",0.05,9.91,122.46,1867.97,-429.13,-6.83,0.47,618.39,0.24,0.01,1,Normal,1
2025-01-10 12:10:00,849.85,35.0,30.48,5.65,Danger,High Turbidity,1.35,27.88,197.75,929.03,421.56,-12.74,-1.4,711.85,0.71,-0.16,-1,Anomaly,1
2025-01-10 12:20:00,575.16,3.27,35.97,7.23,Safe,,0.23,15.99,23.64,1293.84,-274.69,5.49,1.58,617.77,0.86,0.03,1,Normal,1
2025-01-10 12:30:00,566.25,10.43,43.71,6.84,Warning,"Turbidity Warning, Temp Warning",0.16,12.95,71.34,1910.56,-8.91,7.74,-0.39,663.75,0.82,0.04,1,Normal,1
2025-01-10 12:40:00,266.19,10.33,34.8,6.88,Safe,Turbidity Warning,0.12,7.65,71.07,1211.04,-300.06,-8.91,0.04,469.2,0.21,0.11,1,Normal,1
2025-01-10 12:50:00,546.5,15.29,42.04,7.04,Warning,"Turbidity Warning, Temp Warning",0.04,13.0,107.64,1767.36,280.31,7.24,0.16,459.65,0.11,0.01,1,Normal,1
2025-01-10 13:00:00,441.66,7.72,25.71,7.32,Safe,,0.32,17.18,56.51,661.0,-104.84,-16.33,0.28,418.12,0.22,0.11,1,Normal,1
2025-01-10 13:10:00,482.09,13.01,30.27,6.69,Safe,Turbidity Warning,0.31,15.93,87.04,916.27,40.43,4.56,-0.63,490.08,0.32,0.09,1,Normal,1
2025-01-10 13:20:00,477.53,12.73,31.78,6.84,Safe,Turbidity Warning,0.16,15.03,87.07,1009.97,-4.56,1.51,0.15,467.09,0.33,0.12,1,Normal,0
2025-01-10 13:30:00,430.4,13.59,43.7,6.93,Warning,"Turbidity Warning, Temp Warning",0.07,9.85,94.18,1909.69,-47.13,11.92,0.09,463.34,0.12,0.06,1,Normal,1
2025-01-10 13:40:00,397.97,4.36,44.1,6.71,Warning,Temp Warning,0.29,9.02,29.26,1944.81,-32.43,0.4,-0.22,435.3,0.11,0.08,1,Normal,0
2025-01-10 13:50:00,441.08,42.02,37.61,4.99,Danger,"High Turbidity, Abnormal pH",2.01,11.73,209.68,1414.51,43.11,-6.49,-1.72,423.15,1.06,-0.09,-1,Anomaly,1
2025-01-10 14:00:00,767.5,15.96,42.13,7.14,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.14,18.22,113.95,1774.94,326.42,4.52,2.15,535.52,1.14,-0.1,-1,Anomaly,1
2025-01-10 14:10:00,318.42,4.53,29.96,7.37,Safe,,0.37,10.63,33.39,897.6,-449.08,-12.17,0.23,509.0,1.31,0.03,1,Normal,1
2025-01-10 14:20:00,378.59,10.15,35.52,6.71,Safe,Turbidity Warning,0.29,10.66,68.11,1261.67,60.17,5.56,-0.66,488.17,0.34,0.13,1,Normal,1
2025-01-10 14:30:00,425.73,7.17,34.47,7.05,Safe,,0.05,12.35,50.55,1188.18,47.14,-1.05,0.34,374.25,0.33,0.15,1,Normal,0
2025-01-10 14:40:00,478.6,5.55,36.58,6.53,Safe,,0.47,13.08,36.24,1338.1,52.87,2.11,-0.52,427.64,0.26,0.09,1,Normal,1
2025-01-10 14:50:00,367.96,2.16,21.1,7.25,Safe,,0.25,17.44,15.66,445.21,-110.64,-15.48,0.72,424.1,0.37,0.04,1,Normal,1
2025-01-10 15:00:00,532.64,4.98,35.58,7.41,Safe,,0.41,14.97,36.9,1265.94,164.68,14.48,0.16,459.73,0.47,0.09,1,Normal,1
2025-01-10 15:10:00,438.72,4.49,42.95,7.6,Warning,Temp Warning,0.6,10.21,34.12,1844.7,-93.92,7.37,0.19,446.44,0.18,0.04,1,Normal,1
2025-01-10 15:20:00,667.07,7.41,40.98,6.79,Safe,"TDS Warning, Temp Warning",0.21,16.28,50.31,1679.36,228.35,-1.97,-0.81,546.14,0.42,0.06,1,Normal,1
2025-01-10 15:30:00,683.16,21.27,53.89,6.44,Danger,High Temp,0.56,12.68,137.03,2903.83,16.09,12.91,-0.35,596.32,0.59,-0.05,-1,Anomaly,1
2025-01-10 15:40:00,370.01,7.15,30.5,6.78,Safe,,0.22,12.13,48.48,930.25,-313.15,-23.39,0.34,573.41,0.2,0.09,1,Normal,1
2025-01-10 15:50:00,731.05,16.47,44.25,6.84,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.16,16.52,112.65,1958.06,361.04,13.75,0.06,594.74,0.21,-0.02,-1,Anomaly,1
2025-01-10 16:00:00,693.49,11.59,41.71,7.2,Safe,"TDS Warning, Turbidity Warning, Temp Warning",0.2,16.63,83.45,1739.72,-37.56,-2.54,0.36,598.18,0.23,0.05,1,Normal,0
2025-01-10 16:10:00,417.17,6.12,26.44,7.34,Safe,,0.34,15.78,44.92,699.07,-276.32,-15.27,0.14,613.9,0.26,0.09,1,Normal,1
2025-01-10 16:20:00,214.22,8.84,25.8,7.37,Safe,,0.37,8.3,65.15,665.64,-202.95,-0.64,0.03,441.63,0.09,0.08,1,Normal,1
2025-01-10 16:30:00,384.59,5.64,32.79,7.31,Safe,,0.31,11.73,41.23,1075.18,170.37,6.99,-0.06,338.66,0.03,0.11,1,Normal,1
2025-01-10 16:40:00,348.7,15.92,38.22,6.43,Warning,Turbidity Warning,0.57,9.12,102.37,1460.77,-35.89,5.43,-0.88,315.84,0.53,-0.03,-1,Anomaly,1
2025-01-10 16:50:00,426.09,11.97,33.78,7.2,Safe,Turbidity Warning,0.2,12.61,86.18,1141.09,77.39,-4.44,0.77,386.46,0.48,0.12,1,Normal,1
2025-01-10 17:00:00,516.1,15.23,38.19,7.49,Warning,Turbidity Warning,0.49,13.51,114.07,1458.48,90.01,4.41,0.29,430.3,0.55,0.01,1,Normal,0
2025-01-10 17:10:00,678.16,16.86,54.61,6.66,Danger,High Temp,0.34,12.42,112.35,2981.79,162.06,16.42,-0.83,540.12,0.42,-0.01,-1,Anomaly,1
2025-01-10 17:20:00,482.8,11.65,35.1,6.99,Safe,Turbidity Warning,0.01,13.75,81.43,1232.01,-195.36,-19.51,0.33,559.02,0.42,0.1,1,Normal,1
2025-01-10 17:30:00,585.69,12.73,40.13,7.14,Safe,"Turbidity Warning, Temp Warning",0.14,14.59,90.89,1610.42,102.89,5.03,0.15,582.22,0.24,0.09,1,Normal,1
2025-01-10 17:40:00,507.1,15.63,27.38,6.94,Warning,Turbidity Warning,0.06,18.52,108.47,749.66,-78.59,-12.75,-0.2,525.2,0.1,0.03,1,Normal,1
2025-01-10 17:50:00,100.0,4.51,17.53,7.82,Safe,,0.82,5.7,35.27,307.3,-407.1,-9.85,0.88,397.6,0.46,-0.11,-1,Anomaly,1
2025-01-10 18:00:00,513.51,10.92,32.58,7.32,Safe,Turbidity Warning,0.32,15.76,79.93,1061.46,413.51,15.05,-0.5,373.54,0.44,0.06,1,Normal,1
2025-01-10 18:10:00,188.7,13.63,37.1,6.82,Safe,Turbidity Warning,0.18,5.09,92.96,1376.41,-324.81,4.52,-0.5,267.4,0.5,0.01,1,Normal,1
2025-01-10 18:20:00,688.42,13.92,35.58,6.73,Safe,"TDS Warning, Turbidity Warning",0.27,19.35,93.68,1265.94,499.72,-1.52,-0.09,463.54,0.32,0.04,1,Normal,1
2025-01-10 18:30:00,484.75,14.63,34.82,7.08,Safe,Turbidity Warning,0.08,13.92,103.58,1212.43,-203.67,-0.76,0.35,453.96,0.18,0.09,1,Normal,1
2025-01-10 18:40:00,564.27,5.53,26.65,7.11,Safe,,0.11,21.17,39.32,710.22,79.52,-8.17,0.03,579.15,0.21,0.09,1,Normal,1
2025-01-10 18:50:00,547.9,14.68,52.69,6.84,Danger,High Temp,0.16,10.4,100.48,2776.48,-16.37,26.04,-0.27,532.31,0.15,0.05,1,Normal,1
2025-01-10 19:00:00,428.29,5.36,30.33,7.2,Safe,,0.2,14.12,38.59,919.91,-119.61,-22.36,0.36,513.49,0.18,0.11,1,Normal,1
2025-01-10 19:10:00,625.62,11.04,37.18,6.65,Safe,"TDS Warning, Turbidity Warning",0.35,16.83,73.42,1382.35,197.33,6.85,-0.55,533.94,0.28,0.09,1,Normal,1
2025-01-10 19:20:00,565.38,13.71,40.27,7.0,Safe,"Turbidity Warning, Temp Warning",0.0,14.04,95.97,1621.67,-60.24,3.09,0.35,539.76,0.28,0.07,1,Normal,0
2025-01-10 19:30:00,719.59,20.77,46.4,6.82,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.18,15.51,141.65,2152.96,154.21,6.13,-0.18,636.86,0.18,-0.01,-1,Anomaly,1
2025-01-10 19:40:00,379.7,6.16,29.44,7.11,Safe,,0.11,12.9,43.8,866.71,-339.89,-16.96,0.29,554.89,0.15,0.11,1,Normal,1
2025-01-10 19:50:00,566.27,7.19,33.58,7.09,Safe,,0.09,16.86,50.98,1127.62,186.57,4.14,-0.02,555.19,0.16,0.13,1,Normal,1
2025-01-10 20:00:00,470.4,13.66,43.0,6.82,Warning,"Turbidity Warning, Temp Warning",0.18,10.94,93.16,1849.0,-95.87,9.42,-0.27,472.12,0.16,0.08,1,Normal,1
2025-01-10 20:10:00,441.63,11.58,41.84,7.03,Safe,"Turbidity Warning, Temp Warning",0.03,10.56,81.41,1750.59,-28.77,-1.16,0.21,492.77,0.14,0.1,1,Normal,0
2025-01-10 20:20:00,441.6,14.01,34.25,6.8,Safe,Turbidity Warning,0.2,12.89,95.27,1173.06,-0.03,-7.59,-0.23,451.21,0.13,0.12,1,Normal,1
2025-01-10 20:30:00,558.06,27.49,52.19,6.47,Danger,High Temp,0.53,10.69,177.86,2723.8,116.46,17.94,-0.33,480.43,0.28,-0.01,-1,Anomaly,1
2025-01-10 20:40:00,574.37,8.65,39.32,7.1,Safe,,0.1,14.61,61.42,1546.06,16.31,-12.87,0.63,524.68,0.32,0.11,1,Normal,1
2025-01-10 20:50:00,343.42,2.72,25.46,7.09,Safe,,0.09,13.49,19.28,648.21,-230.95,-13.86,-0.01,491.95,0.36,0.1,1,Normal,1
2025-01-10 21:00:00,490.02,11.84,38.77,6.94,Safe,Turbidity Warning,0.06,12.64,82.17,1503.11,146.6,13.31,-0.15,469.27,0.09,0.1,1,Normal,1
2025-01-10 21:10:00,433.22,9.18,46.38,7.33,Warning,Temp Warning,0.33,9.34,67.29,2151.1,-56.8,7.61,0.39,422.22,0.2,0.09,1,Normal,1
2025-01-10 21:20:00,414.67,1.88,34.57,6.98,Safe,,0.02,12.0,13.12,1195.08,-18.55,-11.81,-0.35,445.97,0.21,0.1,1,Normal,1
2025-01-10 21:30:00,671.3,9.17,40.51,7.17,Safe,"TDS Warning, Temp Warning",0.17,16.57,65.75,1641.06,256.63,5.94,0.19,506.4,0.18,0.08,1,Normal,1
2025-01-10 21:40:00,426.54,5.29,34.05,7.1,Safe,,0.1,12.53,37.56,1159.4,-244.76,-6.46,-0.07,504.17,0.1,0.14,1,Normal,1
2025-01-10 21:50:00,544.89,13.46,32.43,7.24,Safe,Turbidity Warning,0.24,16.8,97.45,1051.7,118.35,-1.62,0.14,547.58,0.07,0.09,1,Normal,1
2025-01-10 22:00:00,355.45,4.53,26.81,7.31,Safe,,0.31,13.26,33.11,718.78,-189.44,-5.62,0.07,442.29,0.11,0.11,1,Normal,1
2025-01-10 22:10:00,414.59,47.4,44.72,6.38,Danger,High Turbidity,0.62,9.27,302.41,1999.88,59.14,17.91,-0.93,438.31,0.52,-0.05,-1,Anomaly,1
2025-01-10 22:20:00,389.84,9.31,37.88,6.74,Safe,,0.26,10.29,62.75,1434.89,-24.75,-6.84,0.36,386.63,0.47,0.12,1,Normal,1
2025-01-10 22:30:00,508.32,9.89,31.03,7.08,Safe,,0.08,16.38,70.02,962.86,118.48,-6.85,0.34,437.58,0.35,0.13,1,Normal,1
2025-01-10 22:40:00,389.63,10.61,34.23,6.81,Safe,Turbidity Warning,0.19,11.38,72.25,1171.69,-118.69,3.2,-0.27,429.26,0.18,0.14,1,Normal,1
2025-01-10 22:50:00,536.96,15.59,38.83,6.52,Warning,Turbidity Warning,0.48,13.83,101.65,1507.77,147.33,4.6,-0.29,478.3,0.28,0.04,1,Normal,1
2025-01-10 23:00:00,488.36,2.8,36.03,7.21,Safe,,0.21,13.55,20.19,1298.16,-48.6,-2.8,0.69,471.65,0.35,0.12,1,Normal,1
2025-01-10 23:10:00,711.92,10.3,32.95,7.14,Safe,"TDS Warning, Turbidity Warning",0.14,21.61,73.54,1085.7,223.56,-3.08,-0.07,579.08,0.38,0.07,1,Normal,1
2025-01-10 23:20:00,563.07,9.45,39.58,6.95,Safe,,0.05,14.23,65.68,1566.58,-148.85,6.63,-0.19,587.78,0.13,0.11,1,Normal,1
2025-01-10 23:30:00,583.95,4.3,32.05,7.25,Safe,,0.25,18.22,31.17,1027.2,20.88,-7.53,0.3,619.65,0.15,0.09,1,Normal,1
2025-01-10 23:40:00,483.46,8.29,34.31,6.74,Safe,,0.26,14.09,55.87,1177.18,-100.49,2.26,-0.51,543.49,0.26,0.14,1,Normal,1
2025-01-10 23:50:00,666.04,9.19,56.4,9.16,Danger,"High Temp, Abnormal pH",2.16,11.81,84.18,3180.96,182.58,22.09,2.42,577.82,1.28,-0.11,-1,Anomaly,1
2025-01-11 00:00:00,285.94,4.86,30.28,7.22,Safe,,0.22,9.44,35.09,916.88,-380.1,-26.12,-1.94,478.48,1.28,-0.03,-1,Anomaly,1
2025-01-11 00:10:00,349.68,5.89,30.07,7.1,Safe,,0.1,11.63,41.82,904.2,63.74,-0.21,-0.12,433.89,1.16,0.08,1,Normal,0
2025-01-11 00:20:00,413.19,7.56,34.43,6.68,Safe,,0.32,12.0,50.5,1185.42,63.51,4.36,-0.42,349.6,0.28,0.13,1,Normal,0
2025-01-11 00:30:00,518.55,12.65,40.67,6.84,Safe,"Turbidity Warning, Temp Warning",0.16,12.75,86.53,1654.05,105.36,6.24,0.16,427.14,0.21,0.11,1,Normal,1
2025-01-11 00:40:00,635.42,5.36,32.4,6.97,Safe,TDS Warning,0.03,19.61,37.36,1049.76,116.87,-8.27,0.13,522.39,0.15,0.09,1,Normal,1
2025-01-11 00:50:00,656.13,4.88,38.5,6.92,Safe,TDS Warning,0.08,17.04,33.77,1482.25,20.71,6.1,-0.05,603.37,0.07,0.07,1,Normal,1
2025-01-11 01:00:00,400.42,14.69,40.54,6.59,Safe,"Turbidity Warning, Temp Warning",0.41,9.88,96.81,1643.49,-255.71,2.04,-0.33,563.99,0.21,0.02,1,Normal,1
2025-01-11 01:10:00,250.93,12.14,39.12,6.78,Safe,Turbidity Warning,0.22,6.41,82.31,1530.37,-149.49,-1.42,0.19,435.83,0.17,0.07,1,Normal,1
2025-01-11 01:20:00,551.54,0.33,29.56,7.43,Safe,,0.43,18.66,2.45,873.79,300.61,-9.56,0.65,400.96,0.44,0.02,1,Normal,1
2025-01-11 01:30:00,698.76,20.07,54.06,6.47,Danger,High Temp,0.53,12.93,129.8,2921.97,147.22,24.5,-0.96,500.41,0.49,-0.06,-1,Anomaly,1
2025-01-11 01:40:00,313.35,3.1,20.42,7.35,Safe,,0.35,15.35,22.78,416.98,-385.41,-33.64,0.88,521.22,0.53,-0.02,-1,Anomaly,1
2025-01-11 01:50:00,429.69,10.25,42.12,6.75,Warning,"Turbidity Warning, Temp Warning",0.25,10.2,69.19,1774.09,116.34,21.7,-0.6,480.6,0.45,0.07,1,Normal,1
2025-01-11 02:00:00,458.72,11.04,41.5,6.99,Safe,"Turbidity Warning, Temp Warning",0.01,11.05,77.17,1722.25,29.03,-0.62,0.24,400.59,0.3,0.1,1,Normal,0
2025-01-11 02:10:00,374.51,6.53,40.83,7.15,Safe,Temp Warning,0.15,9.17,46.69,1667.09,-84.21,-0.67,0.16,420.97,0.2,0.11,1,Normal,0
2025-01-11 02:20:00,459.48,8.58,32.02,7.45,Safe,,0.45,14.35,63.92,1025.28,84.97,-8.81,0.3,430.9,0.23,0.13,1,Normal,1
2025-01-11 02:30:00,305.06,13.19,38.33,7.17,Safe,Turbidity Warning,0.17,7.96,94.57,1469.19,-154.42,6.31,-0.28,379.68,0.17,0.08,1,Normal,1
2025-01-11 02:40:00,732.18,12.97,43.54,6.91,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.09,16.82,89.62,1895.73,427.12,5.21,-0.26,498.91,0.27,0.03,1,Normal,1
2025-01-11 02:50:00,426.87,4.25,28.19,6.55,Safe,,0.45,15.14,27.84,794.68,-305.31,-15.35,-0.36,488.04,0.31,0.07,1,Normal,1
2025-01-11 03:00:00,538.27,12.98,39.53,6.76,Safe,Turbidity Warning,0.24,13.62,87.74,1562.62,111.4,11.34,0.21,565.77,0.18,0.09,1,Normal,1
2025-01-11 03:10:00,1384.31,31.91,57.27,4.78,Danger,"High TDS, High Turbidity, High Temp, Abnormal pH",2.22,24.17,152.53,3279.85,846.04,17.74,-1.98,783.15,1.09,-0.18,-1,Anomaly,1
2025-01-11 03:20:00,468.73,0.0,25.68,7.39,Safe,,0.39,18.25,0.0,659.46,-915.58,-31.59,2.61,797.1,1.36,-0.14,-1,Anomaly,1
2025-01-11 03:30:00,434.62,3.97,34.75,7.31,Safe,,0.31,12.51,29.02,1207.56,-34.11,9.07,-0.08,762.55,1.48,0.01,1,Normal,1
2025-01-11 03:40:00,421.84,17.28,38.8,6.39,Warning,Turbidity Warning,0.61,10.87,110.42,1505.44,-12.78,4.05,-0.92,441.73,0.56,-0.01,-1,Anomaly,1
2025-01-11 03:50:00,500.55,12.38,40.88,6.58,Safe,"Turbidity Warning, Temp Warning",0.42,12.24,81.46,1671.17,78.71,2.08,0.19,452.34,0.49,0.07,1,Normal,0
2025-01-11 04:00:00,263.16,0.62,29.64,7.27,Safe,,0.27,8.88,4.51,878.53,-237.39,-11.24,0.69,395.18,0.46,0.06,1,Normal,1
2025-01-11 04:10:00,442.85,12.64,40.8,7.05,Safe,"Turbidity Warning, Temp Warning",0.05,10.85,89.11,1664.64,179.69,11.16,-0.22,402.19,0.35,0.08,1,Normal,1
2025-01-11 04:20:00,405.17,2.64,33.09,7.04,Safe,,0.04,12.24,18.59,1094.95,-37.68,-7.71,-0.01,370.39,0.13,0.11,1,Normal,1
2025-01-11 04:30:00,619.78,10.77,39.12,7.02,Safe,"TDS Warning, Turbidity Warning",0.02,15.84,75.61,1530.37,214.61,6.03,-0.02,489.27,0.02,0.09,1,Normal,1
2025-01-11 04:40:00,531.58,12.28,41.68,6.84,Safe,"Turbidity Warning, Temp Warning",0.16,12.75,84.0,1737.22,-88.2,2.56,-0.18,518.84,0.11,0.09,1,Normal,0
2025-01-11 04:50:00,705.73,19.35,53.73,6.48,Danger,High Temp,0.52,13.13,125.3,2887.24,174.15,12.05,-0.36,619.03,0.28,-0.05,-1,Anomaly,1
2025-01-11 05:00:00,542.58,4.23,32.95,7.23,Safe,,0.23,16.47,30.58,1085.7,-163.15,-20.78,0.75,593.3,0.38,0.09,1,Normal,1
2025-01-11 05:10:00,499.12,13.84,38.66,7.26,Safe,Turbidity Warning,0.26,12.91,100.48,1494.6,-43.46,5.71,0.03,582.48,0.44,0.07,1,Normal,1
2025-01-11 05:20:00,409.94,6.93,31.24,7.37,Safe,,0.37,13.12,51.07,975.94,-89.18,-7.42,0.11,483.88,0.07,0.13,1,Normal,1
2025-01-11 05:30:00,637.03,7.66,37.14,6.85,Safe,TDS Warning,0.15,17.15,52.47,1379.38,227.09,5.9,-0.52,515.36,0.27,0.1,1,Normal,1
2025-01-11 05:40:00,490.7,13.32,44.35,6.87,Warning,"Turbidity Warning, Temp Warning",0.13,11.06,91.51,1966.92,-146.33,7.21,0.02,512.56,0.29,0.09,1,Normal,1
2025-01-11 05:50:00,211.66,8.38,25.85,7.23,Safe,,0.23,8.19,60.59,668.22,-279.04,-18.5,0.36,446.46,0.21,0.09,1,Normal,1
2025-01-11 06:00:00,450.27,9.05,37.79,7.12,Safe,,0.12,11.92,64.44,1428.08,238.61,11.94,-0.11,384.21,0.18,0.12,1,Normal,1
2025-01-11 06:10:00,469.46,2.81,29.33,7.34,Safe,,0.34,16.01,20.63,860.25,19.19,-8.46,0.22,377.13,0.11,0.1,1,Normal,1
2025-01-11 06:20:00,570.04,4.28,30.94,7.51,Safe,,0.51,18.42,32.14,957.28,100.58,1.61,0.17,496.59,0.2,0.09,1,Normal,1
2025-01-11 06:30:00,1463.32,48.36,54.86,5.89,Danger,"High TDS, High Turbidity, High Temp",1.11,26.67,284.84,3009.62,893.28,23.92,-1.62,834.27,0.89,-0.18,-1,Anomaly,1
2025-01-11 06:40:00,620.32,18.12,36.0,7.1,Warning,"TDS Warning, Turbidity Warning",0.1,17.23,128.65,1296.0,-843.0,-18.86,1.21,884.56,0.84,-0.09,-1,Anomaly,1
2025-01-11 06:50:00,435.47,12.98,43.16,7.02,Warning,"Turbidity Warning, Temp Warning",0.02,10.09,91.12,1862.79,-184.85,7.16,-0.08,839.7,0.68,0.02,1,Normal,1
2025-01-11 07:00:00,291.16,11.13,28.78,7.14,Safe,Turbidity Warning,0.14,10.12,79.47,828.29,-144.31,-14.38,0.12,448.98,0.06,0.09,1,Normal,1
2025-01-11 07:10:00,344.12,14.51,36.54,7.17,Safe,Turbidity Warning,0.17,9.42,104.04,1335.17,52.96,7.76,0.03,356.92,0.08,0.07,1,Normal,1
2025-01-11 07:20:00,411.78,1.41,29.33,7.06,Safe,,0.06,14.04,9.95,860.25,67.66,-7.21,-0.11,349.02,0.06,0.09,1,Normal,1
2025-01-11 07:30:00,342.21,3.77,37.15,6.56,Safe,,0.44,9.21,24.73,1380.12,-69.57,7.82,-0.5,366.04,0.33,0.06,1,Normal,1
2025-01-11 07:40:00,601.02,3.77,27.49,6.88,Safe,TDS Warning,0.12,21.86,25.94,755.7,258.81,-9.66,0.32,451.67,0.25,0.04,1,Normal,1
2025-01-11 07:50:00,541.63,8.83,37.97,7.26,Safe,,0.26,14.26,64.11,1441.72,-59.39,10.48,0.38,494.95,0.35,0.13,1,Normal,1
2025-01-11 08:00:00,288.84,5.61,26.57,7.01,Safe,,0.01,10.87,39.33,705.96,-252.79,-11.4,-0.25,477.16,0.19,0.1,1,Normal,1
2025-01-11 08:10:00,1100.0,9.29,37.98,7.91,Danger,High TDS,0.91,28.96,73.48,1442.48,811.16,11.41,0.9,643.49,0.46,-0.09,-1,Anomaly,1
2025-01-11 08:20:00,407.37,17.67,40.48,6.6,Warning,"Turbidity Warning, Temp Warning",0.4,10.06,116.62,1638.63,-692.63,2.5,-1.31,598.74,0.67,-0.04,-1,Anomaly,1
2025-01-11 08:30:00,614.02,19.15,40.79,6.71,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.29,15.05,128.5,1663.82,206.65,0.31,0.11,707.13,0.73,-0.01,-1,Anomaly,1
2025-01-11 08:40:00,405.81,10.48,38.17,6.64,Safe,Turbidity Warning,0.36,10.63,69.59,1456.95,-208.21,-2.62,-0.07,475.73,0.06,0.11,1,Normal,1
2025-01-11 08:50:00,212.32,9.61,25.56,7.58,Safe,,0.58,8.31,72.84,653.31,-193.49,-12.61,0.94,410.72,0.52,0.02,1,Normal,1
2025-01-11 09:00:00,149.39,3.16,25.57,7.02,Safe,,0.02,5.84,22.18,653.82,-62.93,0.01,-0.56,255.84,0.47,0.02,1,Normal,1
2025-01-11 09:10:00,324.95,11.27,29.86,7.07,Safe,Turbidity Warning,0.07,10.88,79.68,891.62,175.56,4.29,0.05,228.89,0.31,0.06,1,Normal,1
2025-01-11 09:20:00,325.11,6.21,26.96,6.72,Safe,,0.28,12.06,41.73,726.84,0.16,-2.9,-0.35,266.48,0.19,0.09,1,Normal,0
2025-01-11 09:30:00,461.65,0.8,39.12,7.28,Safe,,0.28,11.8,5.82,1530.37,136.54,12.16,0.56,370.57,0.28,0.04,1,Normal,1
2025-01-11 09:40:00,627.67,11.36,33.29,7.2,Safe,"TDS Warning, Turbidity Warning",0.2,18.85,81.79,1108.22,166.02,-5.83,-0.08,471.48,0.3,0.11,1,Normal,1
2025-01-11 09:50:00,664.33,20.69,53.78,6.36,Danger,High Temp,0.64,12.35,131.67,2892.34,36.66,20.49,-0.84,584.55,0.51,-0.06,-1,Anomaly,1
2025-01-11 10:00:00,263.41,9.1,31.84,7.24,Safe,,0.24,8.27,65.88,1013.79,-400.92,-21.94,0.88,518.47,0.5,0.08,1,Normal,1
2025-01-11 10:10:00,409.98,13.84,33.56,7.37,Safe,Turbidity Warning,0.37,12.22,102.0,1126.27,146.57,1.72,0.13,445.91,0.55,0.07,1,Normal,1
2025-01-11 10:20:00,484.84,0.77,33.41,6.59,Safe,,0.41,14.51,5.07,1116.23,74.86,-0.15,-0.78,386.08,0.42,0.05,1,Normal,1
2025-01-11 10:30:00,668.01,15.62,40.05,6.91,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.09,16.68,107.93,1604.0,183.17,6.64,0.32,520.94,0.39,0.02,1,Normal,1
2025-01-11 10:40:00,646.81,5.52,34.46,6.65,Safe,TDS Warning,0.35,18.77,36.71,1187.49,-21.2,-5.59,-0.26,599.89,0.17,0.08,1,Normal,1
2025-01-11 10:50:00,590.12,12.76,45.71,6.62,Warning,"Turbidity Warning, Temp Warning",0.38,12.91,84.47,2089.4,-56.69,11.25,-0.03,634.98,0.16,0.04,1,Normal,1
2025-01-11 11:00:00,335.22,13.15,32.19,6.85,Safe,Turbidity Warning,0.15,10.41,90.08,1036.2,-254.9,-13.52,0.23,524.05,0.13,0.09,1,Normal,1
2025-01-11 11:10:00,244.53,6.92,30.99,7.5,Safe,,0.5,7.89,51.9,960.38,-90.69,-1.2,0.65,389.96,0.46,0.08,1,Normal,1
2025-01-11 11:20:00,398.68,6.99,21.71,7.44,Safe,,0.44,18.36,52.01,471.32,154.15,-9.28,-0.06,326.14,0.36,0.04,1,Normal,1
2025-01-11 11:30:00,784.69,16.26,55.23,6.45,Danger,High Temp,0.55,14.21,104.83,3050.2,386.01,33.52,-0.99,475.97,0.59,-0.09,-1,Anomaly,1
2025-01-11 11:40:00,517.42,14.93,38.36,7.08,Safe,Turbidity Warning,0.08,13.49,105.7,1471.49,-267.27,-16.87,0.63,566.93,0.5,0.05,1,Normal,1
2025-01-11 11:50:00,288.08,4.75,24.61,7.01,Safe,,0.01,11.71,33.3,605.65,-229.34,-13.75,-0.07,530.06,0.35,0.09,1,Normal,1
2025-01-11 12:00:00,714.85,12.77,39.44,7.41,Safe,"TDS Warning, Turbidity Warning",0.41,18.12,94.63,1555.51,426.77,14.83,0.4,506.78,0.21,0.01,1,Normal,1
2025-01-11 12:10:00,359.7,6.25,37.95,7.05,Safe,,0.05,9.48,44.06,1440.2,-355.15,-1.49,-0.36,454.21,0.22,0.11,1,Normal,1
2025-01-11 12:20:00,100.0,5.08,33.71,6.9,Safe,,0.1,2.97,35.05,1136.36,-259.7,-4.24,-0.15,391.52,0.26,0.06,1,Normal,1
2025-01-11 12:30:00,430.44,15.02,30.27,7.09,Warning,Turbidity Warning,0.09,14.22,106.49,916.27,330.44,-3.44,0.19,296.71,0.1,0.02,1,Normal,1
2025-01-11 12:40:00,483.43,9.99,32.47,7.39,Safe,,0.39,14.89,73.83,1054.3,52.99,2.2,0.3,337.96,0.25,0.11,1,Normal,0
2025-01-11 12:50:00,418.35,1.92,29.03,7.15,Safe,,0.15,14.41,13.73,842.74,-65.08,-3.44,-0.24,444.07,0.16,0.12,1,Normal,0
2025-01-11 13:00:00,460.41,12.36,36.74,6.71,Safe,Turbidity Warning,0.29,12.53,82.94,1349.83,42.06,7.71,-0.44,454.06,0.34,0.13,1,Normal,1
